subj,task,ord,paint,price,cons,resp,zresp,rt,zrt,conf,zconf,belcons,zbelcons,cor,zcor,corb,respcons,zrespcons,respconsb
46,1,1,1,1,0.6875,1,-1.35400640077266,4.313,-0.228405691713707,7,0.351957204605722,5,-1.04624089723587,1,0.957427107756338,1,0.6875,0.787368593074663,1
46,1,1,2,1,0.604166666666667,1,-1.35400640077266,3.352,-0.742552565975364,3,-1.33743737750174,7,0.0454887346624288,1,0.957427107756338,1,0.395833333333333,-0.985157578077413,0
46,1,1,3,311,0.541666666666667,2,0.67700320038633,3.314,-0.762883035509124,6,-0.0703914409211445,7,0.0454887346624288,0,-0.957427107756338,0,0.541666666666667,-0.0988944925013749,1
46,1,1,4,534,0.6875,2,0.67700320038633,7.766,1.61899197407766,8,0.774305850132588,7,0.0454887346624288,0,-0.957427107756338,0,0.3125,-1.49159362697801,0
46,1,1,5,2670,0.608695652173913,2,0.67700320038633,3.231,-0.807289061069704,3,-1.33743737750174,8,0.591353550611576,0,-0.957427107756338,0,0.608695652173913,0.308456242483885,1
46,1,1,6,5340,0.617021276595745,2,0.67700320038633,6.615,1.0031927521472,3,-1.33743737750174,3,-2.13797052913416,0,-0.957427107756338,0,0.382978723404255,-1.0632780324291,0
46,1,1,7,17800,0.520833333333333,2,0.67700320038633,5.486,0.399163802052082,7,0.351957204605722,8,0.591353550611576,1,0.957427107756338,1,0.520833333333333,-0.225503504726523,1
46,1,1,8,26700,0.775510204081633,2,0.67700320038633,7.708,1.58796125742087,8,0.774305850132588,8,0.591353550611576,1,0.957427107756338,1,0.775510204081633,1.32222707329111,1
46,1,1,9,178000,0.591836734693878,1,-1.35400640077266,4.624,-0.0620168489505695,4,-0.915088731974877,5,-1.04624089723587,0,-0.957427107756338,0,0.408163265306122,-0.910225713699264,0
46,1,1,10,267000,0.630434782608696,1,-1.35400640077266,5.175,0.232774959288945,7,0.351957204605722,7,0.0454887346624288,0,-0.957427107756338,0,0.630434782608696,0.440569994370997,1
46,1,1,11,3000000,0.583333333333333,2,0.67700320038633,1.936,-1.50013006228598,8,0.774305850132588,8,0.591353550611576,1,0.957427107756338,1,0.583333333333333,0.154323531948922,1
46,1,1,12,2500000,0.847826086956522,2,0.67700320038633,3.359,-0.738807479482303,10,1.61900314118632,10,1.68308318250987,1,0.957427107756338,1,0.847826086956522,1.76170751324211,1
47,1,1,2,1,0.604166666666667,2,0.621059003408119,3.846,-0.324004807971107,8,0.878903811638315,6,-0.0628694613461931,0,-0.774596669241484,0,0.604166666666667,0.539434567679825,1
47,1,1,3,311,0.541666666666667,2,0.621059003408119,10.021,2.0555500079442,6,-0.527342286982989,6,-0.0628694613461931,0,-0.774596669241484,0,0.541666666666667,0.0891664454691293,1
47,1,1,4,534,0.6875,2,0.621059003408119,3.02,-0.642306391444151,7,0.175780762327663,8,1.32025868827006,0,-0.774596669241484,0,0.3125,-1.56181666930342,0
47,1,1,5,2670,0.608695652173913,1,-1.44913767461894,3.714,-0.374871404845734,7,0.175780762327663,6,-0.0628694613461931,1,1.16189500386223,1,0.391304347826087,-0.994087297820369,0
47,1,1,6,5340,0.617021276595745,2,0.621059003408119,6.908,0.855946098317584,8,0.878903811638315,5,-0.754433536154318,0,-0.774596669241484,0,0.382978723404255,-1.05406751021476,0
47,1,1,7,17800,0.520833333333333,1,-1.44913767461894,2.65,-0.784887003895756,8,0.878903811638315,5,-0.754433536154318,0,-0.774596669241484,0,0.479166666666667,-0.361101676741566,0
47,1,1,8,26700,0.775510204081633,2,0.621059003408119,3.998,-0.265431150963961,6,-0.527342286982989,7,0.628694613461932,1,1.16189500386223,1,0.775510204081633,1.77384309319622,1
47,1,1,9,178000,0.591836734693878,2,0.621059003408119,7.435,1.05902713280946,8,0.878903811638315,7,0.628694613461932,1,1.16189500386223,1,0.591836734693878,0.450606162617851,1
47,1,1,10,267000,0.630434782608696,1,-1.44913767461894,1.585,-1.1952879559524,7,0.175780762327663,8,1.32025868827006,0,-0.774596669241484,0,0.630434782608696,0.728677691507509,1
47,1,1,11,3000000,0.583333333333333,2,0.621059003408119,3.691,-0.383734523998131,6,-0.527342286982989,6,-0.0628694613461931,1,1.16189500386223,1,0.583333333333333,0.389345193609593,1
48,1,1,1,1,0.6875,1,-1.6583123951777,9.241,0.515701943511124,4,0.0497071387288684,5,-0.542104741743151,1,0.809173593712687,1,0.6875,0.836461738101203,1
48,1,1,2,1,0.604166666666667,2,0.552770798392567,1.768,-1.13247110208222,6,1.24267846822171,8,1.49078803979366,0,-1.13284303119776,0,0.604166666666667,0.341687920701442,1
48,1,1,3,311,0.541666666666667,1,-1.6583123951777,2.019,-1.07711295482624,2,-1.14326419076397,5,-0.542104741743151,1,0.809173593712687,1,0.458333333333333,-0.524166259748139,0
48,1,1,4,534,0.6875,2,0.552770798392567,9.105,0.485707090814658,4,0.0497071387288684,4,-1.21973566892209,0,-1.13284303119776,0,0.3125,-1.39002044019772,0
48,1,1,5,2670,0.608695652173913,2,0.552770798392567,7.767,0.190610672374421,3,-0.546778526017552,5,-0.542104741743151,0,-1.13284303119776,0,0.608695652173913,0.368577802081864,1
48,1,1,6,5340,0.617021276595745,2,0.552770798392567,12.228,1.17448595089602,3,-0.546778526017552,6,0.135526185435788,0,-1.13284303119776,0,0.382978723404255,-0.971568115907497,0
48,1,1,7,17800,0.520833333333333,2,0.552770798392567,2.832,-0.897805489809862,4,0.0497071387288684,6,0.135526185435788,1,0.809173593712687,1,0.520833333333333,-0.153085896698319,1
48,1,1,8,26700,0.775510204081633,2,0.552770798392567,3.302,-0.794146807697073,3,-0.546778526017552,4,-1.21973566892209,1,0.809173593712687,1,0.775510204081633,1.35900347382442,1
48,1,1,10,267000,0.630434782608696,2,0.552770798392567,6.469,-0.0956637305668556,4,0.0497071387288684,7,0.813157112614726,1,0.809173593712687,1,0.369565217391304,-1.05120793480441,0
48,1,1,12,2500000,0.847826086956522,2,0.552770798392567,1.965,-1.08902267574984,8,2.43564979771455,8,1.49078803979366,1,0.809173593712687,1,0.847826086956522,1.78836353896813,1
49,1,1,1,1,0.6875,2,1.26131244777378,2.017,-0.383542981712858,6,0.579685184145847,6,0.110554159678513,0,-0.870388279778489,0,0.3125,-1.08596312794519,0
49,1,1,3,311,0.541666666666667,2,1.26131244777378,2.678,0.808226684968417,8,1.24218253745539,7,0.552770798392567,0,-0.870388279778489,0,0.541666666666667,0.182422093151722,1
49,1,1,4,534,0.6875,1,-0.720749970156447,2.538,0.555809508969357,1,-1.076558199128,3,-1.21609575646365,1,1.04446593573419,1,0.6875,0.989576324758848,1
49,1,1,5,2670,0.608695652173913,1,-0.720749970156447,1.297,-1.68168845827945,2,-0.745309522473232,6,0.110554159678513,1,1.04446593573419,1,0.391304347826087,-0.649799040058109,0
49,1,1,6,5340,0.617021276595745,1,-0.720749970156447,1.285,-1.70332421622223,8,1.24218253745539,8,0.99498743710662,1,1.04446593573419,1,0.617021276595745,0.599492668754189,1
49,1,1,7,17800,0.520833333333333,1,-0.720749970156447,2.678,0.808226684968417,1,-1.076558199128,6,0.110554159678513,0,-0.870388279778489,0,0.479166666666667,-0.163501148965617,0
49,1,1,8,26700,0.775510204081633,2,1.26131244777378,2.257,0.0491721771426733,3,-0.414060845818462,8,0.99498743710662,1,1.04446593573419,1,0.775510204081633,1.47669272692408,1
49,1,1,9,178000,0.591836734693878,2,1.26131244777378,2.127,-0.18521520057074,7,0.910933860800617,3,-1.21609575646365,1,1.04446593573419,1,0.591836734693878,0.460101974579247,1
49,1,1,10,267000,0.630434782608696,1,-0.720749970156447,3.072,1.51860073742291,2,-0.745309522473232,6,0.110554159678513,0,-0.870388279778489,0,0.630434782608696,0.673733364564756,1
49,1,1,11,3000000,0.583333333333333,1,-0.720749970156447,2.141,-0.159973482970834,7,0.910933860800617,1,-2.10052903389175,0,-0.870388279778489,0,0.416666666666667,-0.509424391082956,0
49,1,1,12,2500000,0.847826086956522,1,-0.720749970156447,2.437,0.373708546284321,6,0.579685184145847,7,0.552770798392567,0,-0.870388279778489,0,0.152173913043478,-1.97333144468097,0
50,2,0,1,1,0.48936170212766,3,1.15600405774638,1.454,-0.675359540134533,8,0.89589106626911,5,-0.567834645389967,0,-0.856348838577675,0,0.191489361702128,-1.44455861500219,0
50,2,0,2,1,0.404255319148936,2,-0.105091277976944,1.804,-0.121569991410394,6,-0.511937752153777,3,-1.60886482860491,0.5,0.428174419288838,0,0.361702127659574,-0.571537886060348,0
50,2,0,3,311,0.468085106382979,3,1.15600405774638,1.413,-0.740232030127932,7,0.191976657057666,8,0.993710629432443,0,-0.856348838577675,0,0.319148936170213,-0.789793068295808,0
50,2,0,4,534,0.727272727272727,2,-0.105091277976944,1.489,-0.619980585262119,5,-1.21585216136522,4,-1.08834973699744,0.5,0.428174419288838,0,0.727272727272727,1.30347254314428,1
50,2,0,5,2670,0.51063829787234,1,-1.36618661370027,1.554,-0.517133954784779,5,-1.21585216136522,8,0.993710629432443,0,-0.856348838577675,0,0.191489361702128,-1.44455861500219,0
50,2,0,7,17800,0.636363636363636,2,-0.105091277976944,2.003,0.193298923435616,8,0.89589106626911,4,-1.08834973699744,1,1.71269767715535,1,0.636363636363636,0.837200108368528,1
50,2,0,8,26700,0.577777777777778,3,1.15600405774638,2.45,0.900567289949016,6,-0.511937752153777,8,0.993710629432443,0,-0.856348838577675,0,0.577777777777778,0.536713428179708,1
50,2,0,9,178000,0.525,2,-0.105091277976944,1.478,-0.637385399650592,7,0.191976657057666,8,0.993710629432443,0.5,0.428174419288838,0,0.525,0.266016375768228,1
50,2,0,10,267000,0.41304347826087,1,-1.36618661370027,2.025,0.228108552212562,5,-1.21585216136522,5,-0.567834645389967,0,-0.856348838577675,0,0.304347826086957,-0.865707914290751,0
50,2,0,12,2500000,0.755555555555556,3,1.15600405774638,1.38,-0.792446473293351,9,1.59980547548055,7,0.473195537824973,1,1.71269767715535,1,0.755555555555556,1.44853507840785,1
51,2,0,1,1,0.48936170212766,2,-0.402199833269922,1.683,-1.32709500718241,4,-1.36618661370027,5,0.29677987097333,0.5,0.232210182006412,0,0.48936170212766,0.197625226234188,1
51,2,0,2,1,0.404255319148936,2,-0.402199833269922,4.085,0.314770667425959,6,1.15600405774638,3,-0.494633118288884,0.5,0.232210182006412,0,0.361702127659574,-0.526755157710189,0
51,2,0,3,311,0.468085106382979,2,-0.402199833269922,4.334,0.484972396392438,5,-0.105091277976944,7,1.08819286023554,0.5,0.232210182006412,0,0.468085106382979,0.0768951622434587,1
51,2,0,4,534,0.727272727272727,2,-0.402199833269922,2.658,-0.66064245400041,4,-1.36618661370027,3,-0.494633118288884,0.5,0.232210182006412,0,0.727272727272727,1.5476068508578,1
51,2,0,5,2670,0.51063829787234,3,1.20659949980977,2.477,-0.784363389514196,5,-0.105091277976944,2,-0.890339612919991,0,-1.16105091003206,0,0.297872340425532,-0.888945349682378,0
51,2,0,6,5340,0.555555555555556,2,-0.402199833269922,7.084,2.36471036690576,4,-1.36618661370027,3,-0.494633118288884,1,1.62547127404488,1,0.4,-0.309441042526876,0
51,2,0,7,17800,0.636363636363636,3,1.20659949980977,3.093,-0.363302084119212,5,-0.105091277976944,1,-1.2860461075511,0,-1.16105091003206,0,0.181818181818182,-1.54747297144999,0
51,2,0,8,26700,0.577777777777778,3,1.20659949980977,3.95,0.222492621600759,5,-0.105091277976944,8,1.48389935486665,0,-1.16105091003206,0,0.577777777777778,0.699325714373442,1
51,2,0,9,178000,0.525,1,-2.01099916634961,4.017,0.268289873973266,6,1.15600405774638,1,-1.2860461075511,0,-1.16105091003206,0,0.25,-1.16058799366152,0
51,2,0,10,267000,0.41304347826087,2,-0.402199833269922,4.185,0.383124775444625,6,1.15600405774638,4,-0.0989266236577768,0.5,0.232210182006412,0,0.41304347826087,-0.235428264167342,1
51,2,0,11,3000000,0.531914893617021,2,-0.402199833269922,4.211,0.400896843529478,6,1.15600405774638,6,0.692486365604438,0.5,0.232210182006412,0,0.531914893617021,0.439085354215648,1
51,2,0,12,2500000,0.755555555555556,3,1.20659949980977,1.717,-1.30385461045606,5,-0.105091277976944,8,1.48389935486665,1,1.62547127404488,1,0.755555555555556,1.70809247127376,1
52,2,0,1,1,0.48936170212766,2,-0.741619848709566,9.349,2.24879639825774,5,-1.22503462153674,5,-0.642128971361061,0.5,0.17778975055469,0,0.48936170212766,0.45954263218012,1
52,2,0,2,1,0.404255319148936,3,0.741619848709566,1.456,-0.776041701852748,10,1.14600012982469,9,0.758879693426709,0,-0.88894875277345,0,0.404255319148936,0.00985663034597748,1
52,2,0,3,311,0.468085106382979,3,0.741619848709566,2.846,-0.24335134848222,10,1.14600012982469,5,-0.642128971361061,0,-0.88894875277345,0,0.319148936170213,-0.439829371488164,0
52,2,0,4,534,0.727272727272727,3,0.741619848709566,3.749,0.102705765973598,7,-0.276620720992166,5,-0.642128971361061,0,-0.88894875277345,0,0.136363636363636,-1.40563226179104,0
52,2,0,5,2670,0.51063829787234,3,0.741619848709566,1.652,-0.700928529722803,8,0.197586229280119,10,1.10913185962365,0,-0.88894875277345,0,0.297872340425532,-0.5522508719467,0
52,2,0,6,5340,0.555555555555556,2,-0.741619848709566,4.473,0.380164626290334,5,-1.22503462153674,5,-0.642128971361061,1,1.24452825388283,1,0.4,-0.0126276697457294,0
52,2,0,7,17800,0.636363636363636,2,-0.741619848709566,8.038,1.74638125202122,5,-1.22503462153674,1,-2.04313763614883,1,1.24452825388283,1,0.636363636363636,1.23627299898455,1
52,2,0,8,26700,0.577777777777778,3,0.741619848709566,1.981,-0.574845705076109,9,0.671793179552404,10,1.10913185962365,0,-0.88894875277345,0,0.577777777777778,0.926716422974478,1
52,2,0,9,178000,0.525,1,-2.2248595461287,2.292,-0.455661028890329,5,-1.22503462153674,9,0.758879693426709,0,-0.88894875277345,0,0.25,-0.805199247978405,0
52,2,0,10,267000,0.41304347826087,2,-0.741619848709566,2.359,-0.42998458739693,9,0.671793179552404,5,-0.642128971361061,0.5,0.17778975055469,0,0.41304347826087,0.0562915979266771,1
52,2,0,11,3000000,0.531914893617021,3,0.741619848709566,2.055,-0.546486650292355,8,0.197586229280119,9,0.758879693426709,1,1.24452825388283,1,0.148936170212766,-1.33920137515645,0
52,2,0,12,2500000,0.755555555555556,3,0.741619848709566,1.522,-0.750748490829399,10,1.14600012982469,9,0.758879693426709,1,1.24452825388283,1,0.755555555555556,1.86606051569469,1
53,2,0,1,1,0.48936170212766,3,1.26491106406735,2.097,-0.867609960105568,10,0.964855200918384,5,-2.1045795198972,0,-2.12132034355964,0,0.191489361702128,-1.20461704691298,0
53,2,0,2,1,0.404255319148936,2,-0.316227766016838,3.358,0.723513017923986,6,-1.06641890627821,10,1.11075030216797,0.5,-0.707106781186547,0,0.361702127659574,-0.327475023003991,0
53,2,0,3,311,0.468085106382979,2,-0.316227766016838,2.149,-0.801996641423937,4,-2.08205595987651,8,-0.175381626658101,0.5,-0.707106781186547,0,0.468085106382979,0.220738741939125,1
53,2,0,4,534,0.727272727272727,1,-1.89736659610103,1.883,-1.13763400237228,8,-0.0507818526799148,7,-0.818447591071135,1,0.707106781186547,1,0.136363636363636,-1.4886914523835,0
53,2,0,7,17800,0.636363636363636,2,-0.316227766016838,4.13,1.6976184414282,7,-0.558600379479064,8,-0.175381626658101,1,0.707106781186547,1,0.636363636363636,1.08791324284915,1
53,2,0,10,267000,0.41304347826087,3,1.26491106406735,2.091,-0.875180727645756,10,0.964855200918384,9,0.467684337754934,1,0.707106781186547,1,0.282608695652174,-0.735060039548656,0
53,2,0,11,3000000,0.531914893617021,2,-0.316227766016838,2.401,-0.484024404736033,8,-0.0507818526799148,8,-0.175381626658101,0.5,-0.707106781186547,0,0.531914893617021,0.549667000904995,1
53,2,0,12,2500000,0.755555555555556,3,1.26491106406735,2.651,-0.168575757228191,10,0.964855200918384,10,1.11075030216797,1,0.707106781186547,1,0.755555555555556,1.70213416009652,1
54,2,0,1,1,0.48936170212766,3,0.872524747516223,2.184,-0.642529119712226,9,-3.01511344577763,10,0.288675134594813,0,-1.20325363687036,0,0.191489361702128,-1.26423363899167,0
54,2,0,2,1,0.404255319148936,2,-0.623231962511588,2.659,-0.389687146473725,10,0.301511344577766,10,0.288675134594813,0.5,-0.0925579720669506,0,0.361702127659574,-0.393138711421771,0
54,2,0,3,311,0.468085106382979,3,0.872524747516223,1.72,-0.889515805149415,10,0.301511344577766,10,0.288675134594813,0,-1.20325363687036,0,0.319148936170213,-0.610912443314246,0
54,2,0,4,534,0.727272727272727,2,-0.623231962511588,1.757,-0.869820746181363,10,0.301511344577766,10,0.288675134594813,0.5,-0.0925579720669506,0,0.727272727272727,1.47773562165449,1
54,2,0,5,2670,0.51063829787234,3,0.872524747516223,3.141,-0.133119080998025,10,0.301511344577766,10,0.288675134594813,0,-1.20325363687036,0,0.297872340425532,-0.719799309260483,0
54,2,0,6,5340,0.555555555555556,1,-2.1189886725394,2.54,-0.453030714506107,10,0.301511344577766,0,-3.17542648054294,0,-1.20325363687036,0,0.555555555555556,0.59894162275506,1
54,2,0,7,17800,0.636363636363636,2,-0.623231962511588,5.992,1.38446505732401,10,0.301511344577766,10,0.288675134594813,1,1.01813769273646,1,0.636363636363636,1.0124917398842,1
54,2,0,9,178000,0.525,3,0.872524747516223,2.057,-0.710131078872836,10,0.301511344577766,10,0.288675134594813,1,1.01813769273646,1,0.225,-1.09273682512635,0
54,2,0,10,267000,0.41304347826087,3,0.872524747516223,5.358,1.04698756041199,10,0.301511344577766,10,0.288675134594813,1,1.01813769273646,1,0.282608695652174,-0.797913800048002,0
54,2,0,11,3000000,0.531914893617021,2,-0.623231962511588,2.974,-0.222012995799771,10,0.301511344577766,10,0.288675134594813,0.5,-0.0925579720669506,0,0.531914893617021,0.477956216148129,1
54,2,0,12,2500000,0.755555555555556,3,0.872524747516223,2.73,-0.351893925210707,10,0.301511344577766,10,0.288675134594813,1,1.01813769273646,1,0.755555555555556,1.62247816264969,1
55,2,0,1,1,0.48936170212766,1,-0.872524747516223,8.584,2.30449548976093,2,-2.24166581291635,7,0.0486561840100951,1,1.39746146663321,1,0.319148936170213,-0.558955655818057,0
55,2,0,2,1,0.404255319148936,2,0.623231962511588,4.426,0.20162228279108,7,0.0379943358121413,7,0.0486561840100951,0.5,0.199637352376173,0,0.361702127659574,-0.331908649864817,0
55,2,0,3,311,0.468085106382979,2,0.623231962511588,4.415,0.196059126158885,9,0.949858395303536,4,-1.55699788832305,0.5,0.199637352376173,0,0.468085106382979,0.235708865018282,1
55,2,0,4,534,0.727272727272727,2,0.623231962511588,4.565,0.271920352961549,4,-1.32980175342495,7,0.0486561840100951,0.5,0.199637352376173,0,0.727272727272727,1.61863153764256,1
55,2,0,5,2670,0.51063829787234,1,-0.872524747516223,1.822,-1.11532861450317,8,0.493926365557839,9,1.11909223223219,0,-0.998186761880863,0,0.191489361702128,-1.24009667367778,0
55,2,0,6,5340,0.555555555555556,1,-0.872524747516223,3.398,-0.318279991563177,5,-0.873869723679253,9,1.11909223223219,0,-0.998186761880863,0,0.555555555555556,0.702416599477719,1
55,2,0,7,17800,0.636363636363636,1,-0.872524747516223,5.422,0.70534082876077,9,0.949858395303536,8,0.583874208121142,0,-0.998186761880863,0,0.181818181818182,-1.29169826593988,0
55,2,0,8,26700,0.577777777777778,2,0.623231962511588,2.861,-0.589863183516715,9,0.949858395303536,3,-2.09221591243409,1,1.39746146663321,1,0.377777777777778,-0.246135336504704,0
55,2,0,9,178000,0.525,2,0.623231962511588,2.399,-0.82351576206892,8,0.493926365557839,7,0.0486561840100951,0.5,0.199637352376173,0,0.525,0.53938423548074,1
55,2,0,10,267000,0.41304347826087,1,-0.872524747516223,1.651,-1.20181041305821,7,0.0379943358121413,8,0.583874208121142,0,-0.998186761880863,0,0.304347826086957,-0.637928527453966,0
55,2,0,11,3000000,0.531914893617021,1,-0.872524747516223,2.89,-0.5751966796682,8,0.493926365557839,7,0.0486561840100951,0,-0.998186761880863,0,0.319148936170213,-0.558955655818057,0
56,2,0,1,1,0.48936170212766,1,-1.17260393995586,4.051,-0.784826945192289,2,-0.1753816266581,1,-0.423025842252942,1,1.04880884817015,1,0.319148936170213,-0.846733385259641,0
56,2,0,2,1,0.404255319148936,3,1.17260393995586,4.186,-0.737213581479916,3,0.467684337754934,3,1.02734847404286,0,-1.04880884817015,0,0.404255319148936,-0.351539352254467,1
56,2,0,3,311,0.468085106382979,3,1.17260393995586,8.109,0.646395498843352,1,-0.818447591071135,1,-0.423025842252942,0,-1.04880884817015,0,0.319148936170213,-0.846733385259641,0
56,2,0,4,534,0.727272727272727,1,-1.17260393995586,4.867,-0.497030613419721,0,-1.46151355548417,2,0.302161315894959,1,1.04880884817015,1,0.136363636363636,-1.91027511523666,0
56,2,0,5,2670,0.51063829787234,2,0,3.536,-0.966463110465418,2,-0.1753816266581,2,0.302161315894959,1,1.04880884817015,1,0.51063829787234,0.267453189002002,1
56,2,0,7,17800,0.636363636363636,2,0,10.77,1.58490780135169,4,1.11075030216797,1,-0.423025842252942,1,1.04880884817015,1,0.636363636363636,0.998989828668738,1
56,2,0,8,26700,0.577777777777778,3,1.17260393995586,2.211,-1.43377945801279,5,1.753816266581,2,0.302161315894959,0,-1.04880884817015,0,0.577777777777778,0.658106259483862,1
56,2,0,9,178000,0.525,2,0,6.068,-0.0734480221711244,3,0.467684337754934,0,-1.14821300040084,0.5,0,0,0.525,0.351017182071626,1
56,2,0,10,267000,0.41304347826087,1,-1.17260393995586,4.367,-0.67337640494703,0,-1.46151355548417,0,-1.14821300040084,0,-1.04880884817015,0,0.304347826086957,-0.932854086651846,0
56,2,0,11,3000000,0.531914893617021,2,0,8.484,0.778654842488833,3,0.467684337754934,1,-0.423025842252942,0.5,0,0,0.531914893617021,0.391251697253296,1
56,2,0,12,2500000,0.755555555555556,3,1.17260393995586,8.264,0.701062694216817,2,-0.1753816266581,5,2.47772279033866,1,1.04880884817015,1,0.755555555555556,1.69251157287245,1
57,2,0,1,1,0.48936170212766,2,-0.232210182006412,2.752,-0.341902071582272,7,0.0836507948003954,6,0.101487070448234,0.5,0.33166247903554,0,0.48936170212766,0.218785217816519,1
57,2,0,2,1,0.404255319148936,2,-0.232210182006412,2.812,-0.295181727771447,5,-1.9239682804091,7,0.710409493137638,0.5,0.33166247903554,0,0.361702127659574,-0.364847557591325,0
57,2,0,3,311,0.468085106382979,3,1.16105091003206,2.522,-0.5209967228571,7,0.0836507948003954,8,1.31933191582704,0,-0.99498743710662,0,0.319148936170213,-0.559391816060606,0
57,2,0,4,534,0.727272727272727,2,-0.232210182006412,2.534,-0.511652654094935,7,0.0836507948003954,4,-1.11635777493057,0.5,0.33166247903554,0,0.727272727272727,1.30646448107659,1
57,2,0,5,2670,0.51063829787234,1,-1.62547127404488,2.336,-0.665829788670657,6,-0.920158742804353,5,-0.507435352241169,0,-0.99498743710662,0,0.191489361702128,-1.14302459146845,0
57,2,0,6,5340,0.555555555555556,3,1.16105091003206,3.899,0.551235167601328,7,0.0836507948003954,7,0.710409493137638,0,-0.99498743710662,0,0.0444444444444444,-1.81528308462341,0
57,2,0,7,17800,0.636363636363636,2,-0.232210182006412,4.421,0.957702158755503,7,0.0836507948003954,4,-1.11635777493057,1,1.6583123951777,1,0.636363636363636,0.89084720161949,1
57,2,0,8,26700,0.577777777777778,3,1.16105091003206,3.927,0.573037994713046,9,2.09126987000989,7,0.710409493137638,0,-0.99498743710662,0,0.577777777777778,0.623004954858247,1
57,2,0,9,178000,0.525,1,-1.62547127404488,6.277,2.40291812730368,6,-0.920158742804353,6,0.101487070448234,0,-0.99498743710662,0,0.25,-0.875526236073189,0
57,2,0,10,267000,0.41304347826087,2,-0.232210182006412,3.296,0.0816957123025389,7,0.0836507948003954,5,-0.507435352241169,0.5,0.33166247903554,0,0.41304347826087,-0.130125680525127,1
57,2,0,11,3000000,0.531914893617021,2,-0.232210182006412,1.737,-1.13225455438206,7,0.0836507948003954,3,-1.72528019761998,0.5,0.33166247903554,0,0.531914893617021,0.4133294762858,1
57,2,0,12,2500000,0.755555555555556,3,1.16105091003206,1.78,-1.09877164131763,8,1.08746033240514,8,1.31933191582704,1,1.6583123951777,1,0.755555555555556,1.43576763468547,1
58,2,0,1,1,0.48936170212766,1,-1.71269767715535,5.94,0.939687195590169,5,-0.148229133434429,5,-0.701068184015974,1,1.01813769273646,1,0.319148936170213,-0.471619515158463,0
